"","Li51","Li52","Li54","Li55","Li62","Li63","Li64","Li65","Li11","Li12","Li13","Li14","Li15","Li21","Li22","Li23","Li24","Li25"
"ENSMUSG00000084450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025151",3806,3590,6305,4903,6181,3695,7228,8935,5745,3810,4545,4292,4504,6689,4221,3733,2001,3707
"ENSMUSG00000081796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080974",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000071723",300,121,386,93,268,154,379,473,9,17,10,7,12,17,9,7,3,9
"ENSMUSG00000083438",0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
"ENSMUSG00000073062",75,37,60,42,61,32,88,68,67,35,69,44,71,46,30,29,28,28
"ENSMUSG00000109459",5,9,6,4,1,1,7,7,7,7,10,3,16,3,12,5,7,4
"ENSMUSG00000082776",3,1,2,0,0,0,0,3,7,1,4,4,6,1,1,6,1,2
"ENSMUSG00000081418",2,0,4,1,2,1,9,2,6,3,4,1,6,6,6,1,2,2
"ENSMUSG00000082964",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097340",47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"ENSMUSG00000073060",0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0
"ENSMUSG00000087522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071722",39,37,48,22,46,28,49,53,7,13,12,9,14,15,9,12,3,9
"ENSMUSG00000025656",19,57,14,103,19,78,33,21,166,189,159,167,182,277,200,179,101,190
"ENSMUSG00000083789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050332",175,114,440,182,399,121,392,590,408,404,384,428,583,485,403,326,220,302
"ENSMUSG00000031204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035062",21,14,56,13,40,10,54,75,30,41,39,21,45,57,45,37,20,44
"ENSMUSG00000035045",15,1,1,0,0,0,0,1,2,4,4,5,0,2,4,8,5,4
"ENSMUSG00000071721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057421",1215,1035,1632,1153,1462,1020,1951,2460,1768,1430,1635,1382,1769,2133,1664,1540,939,1578
"ENSMUSG00000031207",2294,3692,5090,2091,2477,2577,2883,3539,875,837,783,828,1007,1327,704,849,480,771
"ENSMUSG00000088146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081848",1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,0
"ENSMUSG00000081742",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000078122",46,12,131,1,55,46,63,76,30,26,24,19,30,13,21,12,13,18
"ENSMUSG00000076066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044206",114,236,235,169,86,407,78,101,1487,982,855,964,1061,1930,702,1259,544,926
"ENSMUSG00000045802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031209",19,40,18,42,9,28,6,22,49,45,60,37,52,39,51,44,19,42
"ENSMUSG00000082035",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000081182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082735",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034457",794,163,656,87,527,559,879,499,29,42,13,25,27,45,23,18,9,13
"ENSMUSG00000081923",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000083972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046532",7,15,12,44,23,16,15,34,214,70,170,110,359,143,148,52,126,84
"ENSMUSG00000082933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083603",0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031214",45,30,79,34,49,17,86,106,123,89,61,83,74,94,81,66,40,50
"ENSMUSG00000099037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047694",1235,918,1586,1063,1693,981,1902,1995,1707,1204,1526,1258,1635,1516,1347,1212,921,1271
"ENSMUSG00000082549",0,1,0,1,1,0,0,2,0,2,4,0,0,2,1,3,1,1
"ENSMUSG00000031216",74,45,158,38,89,60,126,167,418,375,411,387,529,501,452,347,231,411
"ENSMUSG00000083310",2,3,5,0,1,0,2,1,2,0,1,0,0,2,0,1,1,2
"ENSMUSG00000031217",189,116,503,116,372,118,442,668,442,449,444,410,397,577,391,267,143,306
"ENSMUSG00000073051",1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034403",1176,919,2409,1332,2460,830,2976,3678,3336,2441,2854,2659,2924,3936,2598,2013,1400,2302
"ENSMUSG00000082505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071719",1,0,17,1,12,5,11,25,10,1,8,0,3,15,1,2,2,2
"ENSMUSG00000059327",10,44,112,48,46,29,72,84,104,87,98,79,110,171,126,100,57,109
"ENSMUSG00000082907",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000083936",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
"ENSMUSG00000080813",0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,0
"ENSMUSG00000076398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031220",6,12,9,16,14,7,15,19,71,65,71,64,85,75,79,66,44,76
"ENSMUSG00000051582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031221",1514,2164,1852,2152,1669,1768,1987,2575,2695,2037,2328,2067,2534,3277,2521,2415,1416,2343
"ENSMUSG00000067597",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015665",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000081886",1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"ENSMUSG00000044359",10,3,63,6,39,2,52,73,242,243,302,320,346,256,221,196,141,169
"ENSMUSG00000060890",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015668",740,508,1077,592,964,566,1071,1268,834,549,671,621,600,893,545,636,355,679
"ENSMUSG00000034311",5,5,45,2,7,20,18,15,17,19,18,22,27,30,18,16,10,12
"ENSMUSG00000019359",0,0,2,0,2,1,1,3,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000085314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000881",170,131,483,374,383,204,457,690,1149,842,905,982,1000,1251,917,778,486,699
"ENSMUSG00000009670",1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"ENSMUSG00000089205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081943",0,1,1,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0
"ENSMUSG00000031297",2,4,7,2,1,2,4,0,0,1,0,1,1,2,0,2,1,0
"ENSMUSG00000046032",335,319,697,290,521,271,648,807,481,345,359,349,491,636,420,410,216,320
"ENSMUSG00000088114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042903",348,451,746,631,533,374,737,1002,1490,1080,1377,1201,1565,1818,1460,984,693,1103
"ENSMUSG00000090141",2,3,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031304",181,349,350,214,271,198,234,364,52,73,43,78,51,121,50,71,35,52
"ENSMUSG00000079487",753,557,1486,590,1019,564,1263,1819,942,617,909,710,1140,819,784,559,448,659
"ENSMUSG00000096056",2,1,11,3,6,3,7,5,3,1,0,3,2,1,1,0,3,2
"ENSMUSG00000031302",3,0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,0
"ENSMUSG00000047797",8697,16743,8994,19350,5070,10496,5960,9869,32702,26580,28425,28996,28959,45209,25163,21302,12119,25083
"ENSMUSG00000031310",394,221,681,293,533,303,833,935,912,649,734,724,780,744,614,551,318,535
"ENSMUSG00000031311",2466,3560,3171,4522,2852,2149,3137,3839,3402,2769,3116,2763,3439,4345,3085,2898,1757,2760
"ENSMUSG00000031312",2,4,3,3,2,4,3,0,4,1,3,7,6,3,2,2,4,3
"ENSMUSG00000083897",0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0
"ENSMUSG00000081674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031314",1284,1153,1667,1135,1625,1212,1975,2427,976,736,1018,769,1116,938,749,712,539,865
"ENSMUSG00000034160",1259,940,2598,706,1199,767,1454,1948,4375,4032,4778,3379,5794,2560,3542,2417,2463,3326
"ENSMUSG00000082729",0,1,0,0,0,0,0,2,1,2,1,0,2,1,1,0,2,1
"ENSMUSG00000118478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050232",3,2,12,0,10,5,2,10,19,23,17,9,13,18,13,23,6,15
"ENSMUSG00000084284",11,5,4,6,7,6,8,10,7,3,9,6,4,10,5,9,3,4
"ENSMUSG00000082541",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000045010",0,0,0,0,20,3,0,0,0,0,0,0,3,0,0,1,0,0
"ENSMUSG00000046774",0,0,1,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1
"ENSMUSG00000081230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082284",1,1,3,3,3,3,3,3,5,4,2,4,2,6,3,2,4,2
"ENSMUSG00000079481",80,75,153,62,66,110,71,113,40,45,50,33,67,42,53,42,19,34
"ENSMUSG00000087712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049191",10,16,40,11,12,9,16,17,36,38,30,27,47,55,23,40,22,31
"ENSMUSG00000087208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079480",163,180,238,211,256,123,298,291,245,208,212,223,226,367,231,212,120,231
"ENSMUSG00000081969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051220",14,6,26,11,14,10,24,19,30,18,15,13,16,22,15,20,8,12
"ENSMUSG00000084142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031320",7828,11555,11902,9314,8844,7904,10914,11987,11834,8049,9445,8120,9571,14316,9671,9574,5305,9086
"ENSMUSG00000081263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051159",0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000085568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000067567",157,106,302,64,217,92,362,449,209,186,168,195,181,212,153,142,93,168
"ENSMUSG00000034055",334,134,529,176,382,215,532,682,431,338,407,327,478,467,342,324,238,359
"ENSMUSG00000080899",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"ENSMUSG00000083414",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"ENSMUSG00000081443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080845",4,4,0,3,5,3,2,5,0,3,4,1,3,0,0,2,1,0
"ENSMUSG00000081716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000067562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000067561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031323",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"ENSMUSG00000079476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080774",1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000086524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048949",14,8,16,22,15,14,24,35,26,20,17,9,30,21,20,18,13,22
"ENSMUSG00000031325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082229",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031326",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000081280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031327",79,40,38,31,66,64,98,53,118,99,77,70,57,61,39,47,28,29
"ENSMUSG00000097953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031329",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"ENSMUSG00000098078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085715",3,0,5,1,7,5,1,2,1,2,1,0,0,0,0,0,1,0
"ENSMUSG00000086503",4,4,0,2,1,2,0,1,1,1,0,1,6,0,4,0,2,2
"ENSMUSG00000099312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083502",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000082746",1,2,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1
"ENSMUSG00000097571",61,33,176,41,136,53,124,198,215,146,162,127,191,112,162,95,89,110
"ENSMUSG00000099189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082383",2,0,10,2,5,0,4,9,5,7,7,11,7,5,4,2,2,2
"ENSMUSG00000082812",0,0,0,1,0,0,1,1,2,1,0,2,1,0,1,1,0,0
"ENSMUSG00000043661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086370",103,48,184,71,107,51,149,174,101,90,125,85,139,68,90,62,59,70
"ENSMUSG00000065509",1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
"ENSMUSG00000076269",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103697",16,5,20,2,6,14,12,14,5,12,11,6,17,1,11,5,5,2
"ENSMUSG00000098603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033965",2443,3431,2251,5668,2745,4657,3202,3567,8518,6983,7971,7135,9360,11175,8165,6771,4584,7038
"ENSMUSG00000083019",4,4,2,9,6,3,6,6,8,3,4,2,9,10,3,3,2,5
"ENSMUSG00000104064",1,0,0,0,0,0,0,0,1,1,2,0,3,0,1,0,0,0
"ENSMUSG00000083605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082322",3,1,1,7,3,1,1,1,4,2,2,3,2,5,1,3,0,5
"ENSMUSG00000081689",0,1,0,2,0,1,0,0,1,0,0,1,2,0,1,1,0,0
"ENSMUSG00000056537",3872,3320,3036,2830,2907,3913,3584,3850,1687,1391,1645,1364,2050,1675,1704,1400,1135,1307
"ENSMUSG00000080825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046449",6,1,5,1,4,3,9,1,1,2,0,2,0,0,2,0,1,1
"ENSMUSG00000076286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031333",948,1475,1237,1573,1036,1283,1382,1628,2684,2118,2510,1919,2799,2421,1974,1868,1541,1792
"ENSMUSG00000083327",111,109,128,126,124,110,170,206,124,93,113,76,107,140,89,88,57,90
"ENSMUSG00000082996",1,2,1,0,0,1,2,1,3,2,0,2,1,2,0,0,1,0
"ENSMUSG00000073016",44,32,94,24,73,24,92,126,67,34,57,50,78,68,64,48,34,52
"ENSMUSG00000033906",0,0,2,2,2,4,2,1,3,9,3,6,2,4,1,4,1,3
"ENSMUSG00000089171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083049",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"ENSMUSG00000100364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081703",1,0,0,0,1,0,2,1,1,1,2,0,0,0,0,0,0,2
"ENSMUSG00000088960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087174",126,61,168,69,145,80,206,192,210,166,157,147,196,178,141,127,100,135
"ENSMUSG00000031226",341,367,767,309,603,231,841,942,379,327,333,287,362,445,346,314,189,297
"ENSMUSG00000031227",47,38,122,44,103,41,91,162,135,99,133,80,107,159,84,85,45,73
"ENSMUSG00000082245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085791",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082464",0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,2
"ENSMUSG00000090132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000063442",2,5,4,5,3,1,2,3,4,3,4,3,0,4,1,0,0,3
"ENSMUSG00000031230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000031229",1917,1825,2148,1931,1657,1842,2204,2678,2677,2249,2778,2067,3807,2288,2331,1952,1724,1997
"ENSMUSG00000084678",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079965",2,4,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,1
"ENSMUSG00000084575",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031232",1955,1709,2354,1588,2096,1287,2342,2890,3366,2751,3833,2971,3674,3390,2791,2868,2038,3127
"ENSMUSG00000031231",4746,7570,5103,7716,4884,5522,6427,6868,8088,6802,7421,6732,7712,9577,6822,6309,4186,8084
"ENSMUSG00000033792",240,183,444,168,329,240,422,627,184,126,152,122,236,190,166,119,122,155
"ENSMUSG00000033777",142,112,688,76,213,200,305,328,99,51,41,45,61,124,59,86,32,54
"ENSMUSG00000081081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062070",4064,7256,5672,6214,4423,4078,6066,8018,5876,4445,5139,4551,5648,6703,4942,4764,3096,5194
"ENSMUSG00000047242",85,19,97,19,67,30,129,92,35,28,28,15,26,27,19,26,24,29
"ENSMUSG00000073012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081289",0,3,3,0,3,1,0,3,0,4,5,1,3,5,5,4,3,8
"ENSMUSG00000083814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033737",10,9,13,1,10,3,1,8,0,0,0,0,0,0,1,1,0,0
"ENSMUSG00000098455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052821",7,10,17,5,1,3,2,2,25,23,24,20,25,21,19,23,11,12
"ENSMUSG00000073010",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
